    1300,    3400,   25700,    3100,     800,    1100,    3700,   25900,    3860,     800,
    4800,    1000,   26100,     800,    1000,    5676,    1020,   25920,     920,     960,
    1300,    3300,   26200,     800,    2900,    1180,    3300,   26160,     740,    3820,
    4600,    5100,   25400,     800,     700,    4560,    4020,   25740,     780,     800,
    3800,    2800,   25700,    3400,    3300,    4180,    3260,   25500,    3900,    3380,
    4800,     700,   25600,    3900,    2800,    4780,     800,   25720,    3300,    2840,
    1000,    1000,   26200,    3100,    3400,    1000,    1940,   26120,    3840,    4260,
    4600,    3400,   25900,     700,    1000,    4340,    4460,   25780,     780,     860,
    4100,     800,   26200,     800,    1000,    4280,     840,   26180,     780,     920,
    4600,     500,   25600,    1000,     700,    4440,     760,   25860,     920,     940,
    1100,     800,   25700,     800,    2900,    2550,     860,   25900,     800,    3400,
    1300,    1000,   26400,     800,     800,    1180,     960,   26140,    2760,     760,
    4600,    1100,   25600,    3100,    1000,    4640,     980,   26000,    2980,     820,
    4300,    2900,   25100,    4100,    2800,    4240,    3340,   25500,    4060,    3640,
    4300,     800,   25700,    4300,     800,    5779,     820,   25800,    3740,     800,
    4900,    3600,   25600,    3900,    2800,    5812,    3700,   25720,    3700,    3600,
    4900,    2800,   25600,    4800,    4300,    4740,    3140,   25540,    4520,    4540,
    1800,    2600,   25900,    2900,    4100,    3580,    3600,   25720,    3580,    3800,
    4400,     700,   26200,     800,    2600,    4400,     860,   26120,     820,    3660,
    4300,     800,   26100,    3100,    2600,    4280,     860,   25940,    3740,    3620,
    1000,     800,   25900,    3100,     700,    1020,     860,   26100,    3940,     760,
    4100,    3300,   25700,    4300,    1000,    4320,    3500,   25840,    4080,     820,
    1100,     800,   25400,    3400,    2600,    1140,     800,   25860,    4080,    3800,
     800,    1000,   26200,    3100,    2900,    2425,     960,   25920,    3320,    2880,
    3900,    1000,   26200,     800,    4400,    4300,     920,   26100,     800,    3820,
    1300,    4900,   25900,     800,    2900,    2469,    4220,   25960,     840,    3500,
    1300,    1500,   26200,     800,    2600,    1080,     940,   26100,     840,    3240,
    4800,    1000,   25600,     800,     700,    4380,    1040,   25860,     880,     780,
    1100,     700,   26100,     800,    4100,    2571,     920,   26000,     820,    4020,
    1100,    1000,   26200,    4100,    1000,    2571,     880,   26000,    3400,     800,
    1100,    5200,   25900,     700,    4100,    1080,    3940,   25900,     760,    3440,
    1100,    5100,   26200,     800,    2900,    1140,    4280,   25940,     820,    3960,
    1000,    3400,   25900,    4100,    2800,    1140,    3440,   25780,    4100,    3920,
    4400,    3300,   26100,     700,    4300,    4560,    3300,   25920,     820,    4260,
    5200,    3300,   25700,    2600,    2900,    5180,    3020,   25720,    3680,    3340,
    4100,    5100,   25600,    4300,    4100,    4420,    4240,   25640,    3340,    3220,
     700,    4800,   25900,    4300,    4100,    2127,    3960,   26000,    3700,    3440,
    1100,    4100,   25900,     800,    1000,    1060,    3900,   26000,     880,    2840,
    3400,    3100,   25600,    4300,    4100,    3600,    3600,   25820,    3380,    3480,
    4600,    1000,   25700,    3900,    4300,    5647,    1020,   25760,    4060,    4040,
    3900,    1100,   26200,     800,    3400,    4380,     960,   26080,     820,    3000,
    1300,    3300,   26100,    4300,    4100,    2550,    3540,   25940,    3780,    3780,
    4400,    3600,   25600,    3800,     800,    4460,    3860,   25780,    2240,     860,
    4600,     800,   25400,    3900,    2600,    4380,     920,   25840,    3920,    3700,
    1100,    3600,   25900,    3100,    3300,    1080,    3980,   25960,    3420,    1860,
    4600,     700,   26200,    3100,     700,    4340,     780,   26100,    3340,     740,
     800,     700,   26400,     700,    1000,    1040,     900,   26080,     740,     840,
    1100,    3300,   25600,    4300,     700,    1060,    4320,   25920,    4260,     720,
    1100,    5200,   26200,     700,     700,    1080,    4280,   26020,     780,     800,
    4600,    4600,   25200,    3100,    2800,    4220,    3260,   25480,    3920,    3540,
    4300,    5100,   25900,    4300,    4100,    4260,    4200,   25860,    3980,    4060,
    1100,    1100,   25700,    3100,    2600,    1000,    1000,   25920,    3100,    2820,
    1300,     700,   26200,    3300,    4300,    1140,     960,   25820,    3240,    3120,
    1300,    1100,   26100,    1000,    1000,    1140,    1040,   26060,     920,    2520,
    1100,    3600,   26200,     800,    3400,    2620,    3860,   26020,     820,    3340,
    1300,    1000,   26200,     700,    4600,    1120,     960,   25960,     800,    4320,
    1000,    3300,   25700,     800,    2600,    1040,    3540,   25780,     880,    2940,
    1100,    1000,   25700,    3400,    4400,    1100,     920,   25940,    3200,    3140,
    4100,    4100,   26100,    3300,    4400,    4440,    3920,   26080,    3140,    3420,
    1100,    5100,   25900,    4300,    1000,    1140,    3800,   25920,    4180,     800,
     800,    3900,   26100,    3100,    2900,    1040,    4520,   26080,    3060,    2840,
    4300,    1000,   26100,    3300,    4400,    4260,     960,   26080,    3940,    4160,
    1000,    1000,   26200,     800,    4400,    2536,    1020,   26120,     800,    3280,
    1100,    1000,   26100,     800,    2600,    1120,     980,   26000,     880,    4020,
    4600,    1100,   26200,     800,    2600,    4400,     960,   26120,     800,    3820,
    4300,    3800,   26100,    3300,    4100,    5924,    3680,   25900,    3420,    3440,
    1000,    5100,   26100,    2900,    2800,    1040,    4300,   25880,    3480,    3520,
    4400,    5100,   26200,    1000,    1000,    4400,    4480,   25960,     880,     960,
    1100,    3600,   26100,     800,     800,    1100,    3760,   25920,     840,    2840,
    4800,    3800,   25700,    3100,    1000,    6011,    3740,   25840,    3300,     920,
    4800,     700,   26200,    1000,     700,    4440,     880,   26080,     820,     760,
    4900,     700,   26100,    3300,    2900,    4660,     820,   26060,    3220,    2740,
    4300,    1100,   25400,    3300,    4300,    4340,    1020,   25720,    3660,    4140,
    1100,    1100,   25600,    1000,    4600,    1120,     880,   26060,     820,    4080,
    4400,    3900,   25600,    3100,     700,    6013,    3760,   25780,    3540,     840,
    4400,    5200,   25400,     700,    4100,    4580,    4220,   25740,     720,    3660,
    5100,    2500,   25600,    4300,    3900,    5080,    2800,   25700,    3780,    3460,
    1000,    5100,   25600,    3100,    2600,    1160,    3880,   25680,    3500,    3320,
    4400,    3400,   26100,     800,    3900,    6154,    3680,   25980,     800,    3280,
    4400,    1100,   25600,    3100,    2800,    5131,     980,   25720,    3940,    3820,
