    4300,    5100,   25600,    4300,    1000,    4280,    4200,   25720,    4220,     840,
    1000,    4100,   25900,     800,    4300,    1060,    3860,   25800,     760,    2800,
    1100,    5100,   25700,     700,    4100,    1080,    4180,   25900,     760,    3200,
    4400,     500,   26100,    2900,    2800,    4560,     780,   26000,    3260,    3140,
    1100,    3300,   26100,     800,     800,    1684,    3740,   26060,     840,     800,
    1100,    1000,   25700,    4100,    4600,    1080,     980,   25860,    4160,    4160,
     800,    1100,   26100,    3300,    4400,    1080,    1040,   25920,    3240,    3260,
    4100,     700,   26100,     700,    4400,    4280,     840,   25980,     780,    4100,
    4400,     700,   25700,    2900,     700,    4400,     880,   25920,    3180,     780,
    4600,    3300,   25700,     700,    4800,    4540,    3880,   25820,     860,    4100,
    5100,    2900,   25700,    2800,    2800,    5080,    2940,   25820,    3360,    3100,
    1000,    3600,   25600,    3100,     800,    1080,    4200,   26040,    3500,     800,
    1100,    3300,   25700,    1000,    4600,    1140,    3920,   25920,     800,    3980,
    4900,    3400,   25900,    2900,     700,    4580,    3680,   25880,    3460,     820,
    4300,    5100,   26100,    4300,    1000,    4400,    4020,   25820,    4160,     960,
    1100,    1000,   25900,    4800,     700,    1100,     980,   26020,    4280,     860,
    4600,    3600,   25900,    3900,    4800,    4400,    3900,   25900,    3900,    4320,
    4100,     700,   26100,    4300,    4100,    4360,     860,   25820,    4140,    4140,
    1100,    3300,   26200,     700,     700,    1060,    3680,   26120,     720,     780,
    4400,    3800,   25600,    4300,    4300,    4580,    3920,   25660,    3620,    2500,
    1100,    3400,   26200,     800,    4400,    1020,    3380,   26020,     780,    4240,
    3900,    1000,   25700,    3300,    4400,    4300,     900,   25860,    3540,    3820,
    5200,    3600,   25900,    4600,    5100,    5100,    3680,   25600,    4660,    4320,
    4600,    3100,   26100,     800,    4300,    4320,    3500,   25940,     920,    4020,
    4600,    3100,   26100,    1000,     800,    4480,    3420,   25940,     920,     800,
    4800,    5100,   26200,     800,    1000,    4580,    4020,   26080,     920,     780,
    1000,    1000,   26200,    3100,     800,    1100,     860,   25980,    3380,    2660,
    1100,    3800,   26200,    3300,    4300,    1120,    4020,   25960,    3140,    3160,
     800,     800,   26400,     700,    1000,    1000,     980,   26040,     760,     960,
     800,    1100,   25600,    3100,     800,    1020,     920,   25800,    3580,     880,
    4400,    4600,   25900,    3900,     800,    5575,    3860,   25840,    3640,     780,
    1100,    1000,   26100,    4100,    4800,    1180,     920,   26120,    3880,    4080,
    4800,     800,   26100,    3100,    2800,    4700,     880,   25920,    3140,    2760,
    1500,    1000,   25700,    3100,     700,    1140,     900,   26060,    3280,     740,
    4300,    1000,   26100,    4400,     700,    4520,    1000,   25960,    4340,     860,
    4800,    1000,   26200,    2900,     800,    4440,     940,   26060,    3240,     880,
    3400,    3300,   25900,    3600,    3900,    4160,    3820,   25780,    3280,    3460,
    4800,    3600,   25600,    1000,    1000,    5358,    3860,   25900,     780,     860,
    1000,    1000,   25900,     800,    3100,    2137,     920,   26000,     800,    2980,
    4800,    3400,   26100,     700,    2600,    4560,    3420,   25760,     820,    3420,
    4100,    5100,   25400,     700,    4100,    4400,    3820,   25780,     840,    3520,
    4900,    1100,   25600,     800,    4600,    4660,     960,   26000,     760,    3280,
    4600,     800,   26200,    3300,     700,    5743,     820,   25920,    3200,     780,
    4400,    4900,   26100,    3100,    2600,    5525,    4020,   25760,    3680,    3560,
    1100,    5200,   26100,    3100,    2900,    1120,    3960,   25960,    3560,    3880,
    4600,    5100,   26100,     800,    2900,    5092,    4060,   25920,     800,    3580,
    4100,    4900,   26100,     700,    4100,    4300,    4360,   25980,     820,    4060,
    4800,    1000,   25700,    1000,    4300,    4740,     920,   25680,     860,    3060,
    1100,    3600,   26100,    1000,    4800,    1100,    3980,   26060,     860,    3740,
    4600,    5100,   26100,    2900,    2800,    4500,    4200,   25940,    3540,    3400,
    4800,    4400,   26200,     800,    1000,    5663,    3980,   26120,     780,     920,
    4400,     800,   25900,     800,     800,    5568,     920,   25880,     740,     840,
    3600,    5100,   25700,    4300,    3900,    4180,    3900,   25600,    4140,    3820,
    1500,    1000,   26400,     800,     700,    1300,     960,   26280,     840,     880,
    1300,    5100,   26200,    1000,     700,    1160,    4080,   26100,     800,     740,
    1100,    3100,   26200,    4300,     700,    1040,    3600,   25820,    3660,     880,
    4100,    5100,   25900,     700,     700,    4320,    3960,   25980,     800,     840,
    4600,    1000,   26100,     800,    4600,    4420,    1020,   26020,     800,    4160,
    1300,    5100,   25600,     800,    4100,    1140,    4300,   25880,     860,    3880,
    4600,    1000,   26100,    4300,     700,    5873,     980,   25960,    3440,     840,
     800,     700,   26400,     700,    1000,    1040,     900,   26080,     740,     840,
    3800,    2800,   25700,    3800,    4300,    4540,    3400,   25540,    4140,    4180,
     800,     800,   25700,    1000,     700,    1060,     840,   25980,     960,     800,
    1100,    5100,   25600,    4300,     800,    1080,    4380,   25780,    3540,     860,
    1000,    3800,   25900,    4100,    1000,    1080,    2060,   25940,    3880,     920,
    4400,    3400,   25200,    4800,    4100,    4440,    3080,   25460,    4640,    4200,
    5100,    1000,   26200,     800,    1000,    4940,     980,   26080,     880,     920,
    1000,    4600,   25900,    3100,    3400,    1080,    4020,   25920,    3580,    1400,
    4300,    3100,   25600,     800,     800,    4380,    4020,   25940,     820,     880,
    1100,    1000,   26200,    3100,     800,    2500,     920,   26080,    3260,     840,
    4400,    5100,   26200,    1000,     700,    4280,    4120,   26040,     860,     880,
    4300,     800,   26200,    1000,    3900,    5699,     840,   26020,     880,    3240,
    4600,    1000,   25400,    4100,    4100,    5272,     920,   25820,    3540,    3640,
    4300,     800,   25400,    1000,    4300,    4320,     880,   25720,     940,    4060,
    4100,     700,   25600,    4400,     800,    4380,     840,   25800,    3760,     820,
    1100,    3400,   25700,    3900,    4600,    1120,    4060,   25900,    4100,    4320,
    4400,     800,   25600,     800,    2800,    4320,     940,   25780,     840,    3940,
    4100,     800,   25700,    1000,     700,    4300,     900,   25780,     880,     860,
    4600,    4900,   26100,    2900,    1000,    4560,    4380,   26100,    3020,     860,
    4900,    1000,   25600,    2900,    1000,    4780,     860,   25900,    3700,     900,
    4300,    5100,   25600,    4300,    3900,    4420,    4300,   25720,    3340,    3100,
    1100,    5100,   26200,     700,    2800,    1040,    4060,   26140,     820,    3260,
    1000,     800,   25600,    4300,    1000,    1120,     960,   25900,    4300,     920,
    4600,     700,   26100,     800,    2600,    4460,     920,   26040,     780,    3820,
    1300,    1000,   25600,    3100,     800,    1260,     800,   25880,    3100,     800,
    4100,    1100,   25400,    4300,    1000,    4420,    1000,   25740,    3680,     880,
    4600,    3400,   25600,    3100,    2600,    4360,    4180,   25680,    3980,    3700,
    4600,    5100,   26200,    2900,    1000,    4600,    3920,   25900,    3340,     940,
    4800,    3400,   25600,    4100,     700,    4400,    3480,   25920,    4220,     760,
    4800,    1000,   25600,    2900,    1000,    4540,     900,   25940,    3200,     840,
    4600,    3100,   25600,     800,     700,    4440,    3640,   25920,     840,     860,
    4400,    1100,   25600,    4100,    2600,    4360,     960,   25740,    4140,    3800,
    4800,    3400,   25700,    3100,    2800,    5334,    3580,   25660,    3780,    3800,
    4100,    5100,   25900,     800,    1000,    4340,    4840,   25880,     800,     900,
    4400,    5200,   25700,    3900,    4100,    4520,    4140,   25800,    3260,    3200,
    1100,    1000,   25900,    4600,    1000,    1180,     960,   26040,    4140,     920,
    4600,    3600,   26200,    3100,     700,    4560,    4340,   25940,    3020,     780,
    4100,    1000,   25900,     800,    4300,    4260,     960,   26100,     820,    4180,
    1300,    1000,   26100,    3300,    4400,    1180,     800,   26040,    3320,    3240,
    4400,    3300,   25600,     700,    4800,    4320,    3760,   25820,     860,    3960,
    1100,    1000,   25900,     800,    4800,    1080,     920,   26000,     820,    3560,
    4300,    3600,   26100,    2900,    2600,    4300,    3660,   25900,    3600,    3640,
    4900,    3300,   25100,    4400,    2900,    4840,    3900,   25500,    4060,    3620,
    4800,     800,   26100,     700,    2800,    4760,     820,   26120,     800,    2820,
    4800,     700,   26100,     800,    4600,    4480,     860,   25860,     820,    4020,
    1100,    5200,   26100,    3100,     700,    1260,    3920,   25800,    3660,     840,
    1000,    5100,   25600,     700,     700,    1120,    4220,   25920,     840,     740,
    1100,     800,   26200,     800,    4300,    2130,     920,   26160,     780,    3260,
    1100,    1000,   26100,    4600,     800,    1060,     980,   26020,    4000,     840,
    4400,    3400,   25600,    3900,     800,    4540,    3700,   25880,    2760,     780,
    1100,     700,   26200,    3800,    2600,    1849,     840,   26060,    3740,    3560,
    1100,    3300,   26200,    3100,     800,    1120,    3640,   26060,    3480,     720,
    1100,    5100,   26200,    4400,    1000,    1100,    4040,   26120,    3920,     800,
    4600,    2900,   25600,    4800,    4100,    4680,    3660,   25600,    4580,    4120,
    1100,    1000,   26200,    3300,    2600,    1180,     880,   26000,    4040,    3760,
    4600,     700,   25700,     700,    1000,    5372,     820,   26060,     820,     820,
    1100,    3600,   26100,     800,     800,    1100,    3760,   25920,     840,    2840,
    1300,     700,   26100,    3900,    1000,    1220,    3360,   26100,    3640,     880,
    4600,    1000,   26200,     800,    2600,    4360,     860,   25800,     820,    3760,
    1300,    1000,   26100,     800,    4800,    1260,     900,   26040,     780,    3240,
    1100,    3300,   26200,     700,     800,    1060,    3700,   26200,     760,     820,
    4600,    4900,   25600,    3100,     700,    5468,    3980,   25900,    3600,     900,
    1100,    3300,   26200,    4300,    1000,    1140,    3880,   25920,    4100,    3340,
    4800,     800,   26200,     800,     800,    4240,     880,   25900,     880,     920,
    4800,    3600,   25400,    4400,    2500,    4600,    3800,   25560,    3820,    3440,
    1000,     700,   26200,    4100,    4600,    1020,     900,   25940,    4140,    4260,
     800,    5100,   26100,    3100,     800,    1060,    4080,   25960,    3900,     840,
    4800,    5100,   26200,     800,     700,    4640,    3920,   26060,     800,     780,
    1300,    5200,   26100,     800,    1000,    1260,    3800,   25860,     780,     960,
    1000,     700,   25400,    3100,    2600,    1160,     800,   25900,    3440,    3600,
    4600,     700,   25400,    3100,    2600,    4560,     880,   25840,    3140,    3100,
    1100,     800,   25600,     800,    2600,    1160,     920,   25840,     760,    3680,
    1100,    3300,   25900,    3100,     800,    1140,    3560,   25760,    3700,     860,
    4400,    3600,   25600,    4300,     700,    5518,    3860,   25700,    3780,    2680,
    1000,     700,   25700,     700,     700,    1080,     820,   25820,     820,     860,
    4100,    5100,   25600,    4300,    4100,    4420,    4240,   25640,    3340,    3220,
    4300,    3400,   25900,    4300,     700,    4300,    4400,   25960,    4300,     860,
    4600,    3100,   25600,    4300,    1000,    4380,    3560,   25740,    3640,     920,
    4400,    5100,   25900,    3100,    2800,    4420,    3780,   25920,    3800,    3680,
    4100,    5100,   25600,    4300,     700,    4360,    3960,   25860,    3820,     820,
    1300,    3400,   26100,    3900,    2600,    1140,    3520,   25900,    4060,    3760,
    4100,    1000,   26100,    3400,    4300,    4200,     860,   25940,    4040,    4140,
    4100,    5100,   25700,     800,     800,    4400,    3900,   26000,     760,     820,
    1300,    3900,   25900,     800,    1000,    1220,    3860,   26100,    2420,     800,
    4400,    3100,   25700,    4400,    4300,    4740,    3140,   25560,    4520,    4520,
    4900,    3400,   25400,    2100,    2500,    4600,    3480,   25480,    2920,    3120,
    1100,     800,   26200,    3900,    2600,    1140,     940,   26100,    3880,    3800,
    1100,     800,   26200,    3800,    4600,    1100,     800,   26100,    4060,    4240,
    1000,    1000,   25700,    3800,    2600,    1120,     920,   25740,    4120,    3880,
    1300,    3400,   25700,     700,    1000,    1220,    3420,   25780,     760,     960,
    4600,    3800,   26100,     700,    1000,    5526,    3800,   26040,     720,     960,
    4900,     800,   26100,     800,    4600,    4700,     900,   25980,     820,    3460,
    1300,    3600,   25600,    3800,    2600,    1140,    3520,   25820,    4160,    3940,
    4100,    1000,   25600,     700,     700,    4360,    1020,   25820,     820,     880,
    4600,    1000,   25700,    3400,    1000,    4440,     920,   25900,    3760,    3120,
    1100,    5100,   26100,    3900,    4100,    1060,    4400,   25920,    4040,    4060,
    1000,    1000,   26200,    3100,    3400,    1000,    1940,   26120,    3840,    4260,
    4300,    1000,   25400,    4300,    4100,    4320,     880,   25860,    4040,    4140,
    4300,    3100,   25900,    1000,     800,    4320,    3920,   25780,     880,     820,
    4300,     800,   26200,    3300,    4300,    4400,     840,   25840,    3940,    4140,
    1100,    3600,   25900,    3100,    3300,    1080,    3980,   25960,    3420,    1860,
    1100,    3600,   25700,     700,    4800,    1100,    3960,   25720,     820,    3840,
    1000,    5100,   25900,    3100,    2900,    1060,    4060,   25820,    3200,    2840,
    1300,     500,   25900,     800,     700,    1120,     820,   26100,     860,     840,
    1300,    5100,   25700,    4300,    4100,    1140,    4200,   25980,    3440,    3280,
    1000,    3400,   25600,     800,    2600,    1120,    3600,   26020,     880,    3840,
